EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome
EMP8744,58,Sales,3,7,8558,4,4,No,32.5
EMP8745,31,Engineering,1,1,6034,4,4,No,6.4
EMP8746,37,HR,2,4,5858,5,4,No,8.7
EMP8747,35,IT,2,12,9751,3,2,No,19.4
EMP8748,22,HR,1,0,4948,3,3,No,5
EMP8749,34,Operations,3,5,7826,3,3,Yes,10
EMP8750,46,Engineering,1,4,7149,2,3,No,2.3
EMP8751,43,Sales,4,21,13349,4,3,No,10.2
EMP8752,44,Operations,4,21,12581,4,1,No,6.9
EMP8753,34,Sales,2,2,7216,5,4,No,14.9
EMP8754,31,Operations,2,2,5952,3,4,No,12.3
EMP8755,50,Sales,3,8,9225,4,2,No,2.2
EMP8756,33,Operations,2,2,5756,3,3,No,13.7
EMP8757,40,Operations,5,18,12428,3,3,Yes,10.7
EMP8758,39,Marketing,4,10,12552,5,4,No,26.4
EMP8759,52,Operations,3,13,10370,4,3,No,2.3
EMP8760,47,Engineering,1,1,5458,3,3,Yes,4
EMP8761,25,Sales,2,2,5958,3,4,No,29.6
EMP8762,26,Sales,1,1,4799,4,3,No,9.3
EMP8763,43,Engineering,2,9,9637,1,3,Yes,4.8
EMP8764,37,Engineering,1,3,7200,5,1,No,4.9
EMP8765,33,Operations,1,0,3944,2,4,No,9.2
EMP8766,48,Sales,3,5,9616,4,3,Yes,3
EMP8767,39,IT,4,13,14932,5,3,No,6.6
EMP8768,38,IT,1,1,6515,4,3,No,19.8
EMP8769,45,Finance,3,5,10248,5,3,No,8.4
EMP8770,34,IT,1,0,5688,1,3,No,6.8
EMP8771,53,Operations,2,2,6261,3,1,No,3.1
EMP8772,30,HR,2,3,6226,3,3,Yes,30
EMP8773,44,Marketing,3,12,10435,4,2,No,29.3
EMP8774,52,Marketing,2,2,7048,4,2,No,3.9
EMP8775,24,Sales,2,2,7370,4,1,Yes,9.3
EMP8776,34,Sales,3,12,10351,2,4,Yes,3.7
EMP8777,49,HR,4,21,11335,4,2,No,9.2
EMP8778,49,Sales,3,10,9732,4,3,No,6.7
EMP8779,36,IT,2,3,9174,4,3,No,23.4
EMP8780,30,HR,1,0,3633,4,2,No,11.4
EMP8781,47,Engineering,2,4,9264,3,4,No,37.6
EMP8782,49,Sales,4,20,13185,2,3,Yes,12.9
EMP8783,26,Engineering,1,0,5155,5,3,Yes,2.9
EMP8784,25,Engineering,2,3,8462,5,2,No,15.7
EMP8785,40,Sales,3,7,8886,3,2,No,8
EMP8786,44,IT,3,20,13440,3,2,No,21
EMP8787,35,Engineering,2,7,9175,4,3,No,13.6
EMP8788,44,Finance,3,9,11446,3,3,No,13.8
EMP8789,30,Sales,2,6,7039,3,2,Yes,13.1
EMP8790,22,IT,1,0,5020,2,3,Yes,14.9
EMP8791,33,Marketing,1,0,3643,1,2,No,22
EMP8792,38,Finance,3,6,10530,4,2,No,10.2
EMP8793,35,Operations,3,10,9137,2,2,No,1
EMP8794,26,Marketing,1,2,5297,5,3,No,12.3
EMP8795,22,Sales,1,0,3957,5,3,Yes,6.4
EMP8796,32,Engineering,3,8,12416,3,3,No,5.1
EMP8797,46,Engineering,3,23,14050,2,3,No,8.2
EMP8798,50,HR,1,1,4575,4,1,No,1.9
EMP8799,49,Engineering,3,21,14395,4,3,No,9
EMP8800,29,Operations,1,3,5060,2,2,No,4.2
EMP8801,26,Sales,1,2,5119,4,3,No,5.3
EMP8802,42,Sales,2,5,6455,3,2,Yes,16.2
EMP8803,44,IT,2,9,9368,4,3,No,14.3
EMP8804,42,IT,3,12,12985,4,2,No,17.5
EMP8805,22,IT,1,0,5676,3,4,Yes,1
EMP8806,29,Marketing,2,6,7129,5,3,No,2.1
EMP8807,37,Sales,2,8,7857,3,3,No,10.4
EMP8808,42,Operations,1,1,4618,5,3,No,10.4
EMP8809,45,Sales,3,9,9394,3,3,Yes,1
EMP8810,39,Sales,2,9,7506,3,3,No,7.2
EMP8811,41,Sales,2,4,7015,2,3,No,22.1
EMP8812,38,Finance,2,3,8526,3,2,No,4.6
EMP8813,44,Sales,5,22,15039,5,3,No,8.2
EMP8814,41,Operations,1,1,4640,4,1,No,11.6
EMP8815,38,Sales,2,6,8033,5,1,No,15.3
EMP8816,35,Sales,1,1,4514,4,3,No,8.6
EMP8817,38,Engineering,4,16,16944,3,3,No,7.9
EMP8818,42,Engineering,3,10,13207,2,3,Yes,6.4
EMP8819,40,IT,4,17,15073,2,2,No,3.3
EMP8820,41,IT,3,7,12510,4,3,No,26.6
EMP8821,51,Sales,3,27,11882,3,2,Yes,6.7
EMP8822,40,IT,2,11,10988,3,3,No,5.2
EMP8823,31,Finance,3,7,10821,5,4,No,5.8
EMP8824,46,Engineering,1,0,6257,4,4,No,10
EMP8825,24,Finance,1,1,5897,3,1,No,6.7
EMP8826,27,IT,1,0,5608,2,2,No,15.7
EMP8827,41,Sales,4,11,11774,4,3,No,23.4
EMP8828,43,Sales,3,5,9430,5,3,No,15.4
EMP8829,25,Engineering,2,2,8742,2,3,No,5
EMP8830,34,Sales,1,4,5230,5,2,No,11.6
EMP8831,31,Engineering,1,0,6405,3,2,No,13.1
EMP8832,33,Marketing,3,7,9494,5,4,No,4.7
EMP8833,47,Operations,3,14,9702,4,2,No,5.5
EMP8834,45,Engineering,3,5,12179,5,4,No,13.5
EMP8835,37,Engineering,4,15,15310,4,3,Yes,1.9
EMP8836,32,Operations,1,1,4649,2,2,No,14.9
EMP8837,24,Engineering,1,0,5171,2,3,Yes,5.3
EMP8838,52,Operations,3,24,11212,4,2,Yes,19.5
EMP8839,43,IT,4,20,15689,2,3,No,7.2
EMP8840,30,IT,2,2,8445,3,2,Yes,1
EMP8841,45,Finance,4,16,14416,3,4,Yes,18.9
EMP8842,37,Engineering,3,5,12168,3,4,No,4.1
EMP8843,35,Sales,3,7,8696,4,3,Yes,6.4
EMP8844,42,Finance,3,16,12124,5,4,Yes,7.8
EMP8845,30,IT,1,0,5408,5,2,No,19.7
EMP8846,34,Sales,3,10,8939,5,1,No,4.3
EMP8847,39,Sales,3,6,8965,4,3,No,19.5
EMP8848,33,Operations,1,1,3879,5,4,Yes,14.9
EMP8849,44,Sales,3,18,10922,4,4,No,8
EMP8850,56,Sales,1,1,4785,5,3,No,17.7
EMP8851,30,IT,3,5,11269,2,3,Yes,5.4
EMP8852,22,Sales,1,0,4788,5,3,No,7.6
EMP8853,22,Sales,1,0,3331,3,4,Yes,19.2
EMP8854,36,Marketing,2,12,9547,4,3,No,3.3
EMP8855,31,Operations,2,7,6899,3,2,Yes,2.8
EMP8856,40,Engineering,3,15,13393,4,2,Yes,18.9
EMP8857,39,Engineering,4,16,15100,4,2,No,7.7
EMP8858,22,Marketing,1,0,4362,3,3,No,2.4
EMP8859,22,HR,1,0,4254,4,2,Yes,4.7
EMP8860,40,Sales,2,10,8162,3,2,Yes,15
EMP8861,39,Sales,3,8,8685,1,2,No,13.7
EMP8862,33,Marketing,3,10,10798,4,2,Yes,9.9
EMP8863,22,Operations,1,0,4550,4,4,No,5.3
EMP8864,42,Operations,3,8,9074,4,4,Yes,9.2
EMP8865,50,Finance,3,28,14176,1,4,No,11.4
EMP8866,40,Operations,3,13,9665,3,1,Yes,1.3
EMP8867,29,Sales,2,4,7755,5,3,No,15.3
EMP8868,38,Operations,3,10,8769,3,2,No,4.5
EMP8869,24,Operations,1,1,4788,3,4,No,7.5
EMP8870,48,Marketing,1,2,5510,2,4,No,13.3
EMP8871,38,Sales,1,0,3814,3,4,No,8.9
EMP8872,22,Marketing,1,0,4287,3,1,No,7.5
EMP8873,34,Marketing,2,10,8584,5,2,No,12.4
EMP8874,42,Sales,2,7,6550,1,3,No,5.5
EMP8875,34,Marketing,3,9,9151,5,2,No,3.7
EMP8876,35,Operations,1,2,6150,4,4,No,23
EMP8877,25,Operations,1,0,3716,3,3,No,4.9
EMP8878,43,Sales,2,6,7659,5,2,No,2.2
EMP8879,31,Sales,3,9,9567,2,4,No,10.1
EMP8880,22,Finance,1,0,6663,3,3,No,4.1
EMP8881,34,Operations,3,5,9255,5,3,No,18.3
EMP8882,47,HR,2,2,6180,5,2,Yes,10.6
EMP8883,34,Finance,3,5,9940,4,3,Yes,9.3
EMP8884,55,Sales,5,27,16516,1,3,No,15.8
EMP8885,42,Marketing,2,2,6679,4,2,No,3.3
EMP8886,41,IT,4,12,15095,3,2,No,7.7
EMP8887,36,Finance,3,14,11505,4,3,Yes,13.8
EMP8888,37,IT,3,12,11990,2,3,Yes,9.4
EMP8889,35,Marketing,3,13,12112,5,2,No,3.9
EMP8890,34,Operations,3,8,8882,3,1,No,17.3
EMP8891,43,Sales,4,12,11309,3,2,Yes,1.9
EMP8892,28,Sales,1,0,4390,2,2,No,12.3
EMP8893,27,Sales,1,4,5219,1,1,Yes,11.7
EMP8894,26,HR,1,4,4173,3,4,Yes,5.4
EMP8895,58,Engineering,4,30,18026,2,2,No,6.3
EMP8896,43,Finance,4,19,14542,4,3,Yes,15.5
EMP8897,41,IT,5,16,16409,4,3,Yes,19.9
EMP8898,27,Marketing,1,0,4890,4,3,No,2.1
EMP8899,44,Sales,4,12,11396,1,3,Yes,6.1
EMP8900,36,IT,2,8,9392,3,3,No,4.2
EMP8901,40,HR,2,12,7300,1,3,No,23.8
EMP8902,28,Finance,2,4,8732,3,2,Yes,6
EMP8903,39,Operations,4,13,11548,5,2,Yes,17.6
EMP8904,33,IT,2,10,8615,3,3,Yes,9.3
EMP8905,30,HR,2,8,6775,5,2,No,11.4
EMP8906,45,Operations,3,13,9287,5,2,No,8.9
EMP8907,22,Marketing,1,0,4847,3,3,No,12.9
EMP8908,43,HR,2,6,5603,1,2,No,10.8
EMP8909,44,Marketing,4,16,11814,4,2,No,9.2
EMP8910,29,HR,2,3,6798,4,2,No,7.3
EMP8911,29,Engineering,1,1,6031,3,2,No,7
EMP8912,35,Finance,3,9,11396,3,1,Yes,4.6
EMP8913,40,Sales,4,14,11656,2,3,No,2.5
EMP8914,36,Marketing,2,3,6731,5,2,No,4.3
EMP8915,42,Finance,3,11,11277,3,2,No,6.2
EMP8916,55,Operations,2,2,5673,2,4,No,8
EMP8917,32,Engineering,3,9,12454,4,1,No,5.6
EMP8918,22,Operations,1,0,4367,3,3,No,17.7
EMP8919,46,IT,3,14,12870,4,3,No,2.1
EMP8920,54,Marketing,4,25,14943,5,3,No,48.8
EMP8921,41,Operations,1,0,3229,3,3,No,12.8
EMP8922,27,Engineering,2,2,8517,2,3,No,1.5
EMP8923,36,IT,1,4,5989,3,4,No,11.2
EMP8924,26,Finance,1,3,6033,2,2,Yes,8.5
EMP8925,44,Engineering,3,19,13322,2,2,No,3.4
EMP8926,24,Engineering,1,0,6154,4,3,Yes,3.4
EMP8927,34,Marketing,2,5,7928,5,3,No,20
EMP8928,27,Sales,2,5,6922,4,4,No,1
EMP8929,39,Operations,2,2,6319,4,4,No,11.8
EMP8930,34,Sales,2,9,7838,4,3,No,2.5
EMP8931,39,Marketing,2,3,7511,2,3,No,3.5
EMP8932,38,Finance,4,12,14078,1,4,Yes,1.9
EMP8933,28,Operations,1,2,4830,4,4,Yes,28
EMP8934,44,Finance,1,4,5917,1,3,No,4.9
EMP8935,37,Operations,3,6,8088,4,1,No,14.5
EMP8936,28,IT,2,2,8593,4,3,Yes,10.1
EMP8937,60,Marketing,4,17,13260,2,2,No,6.5
EMP8938,42,Operations,1,0,4195,4,4,No,11.1
EMP8939,36,Sales,2,4,6832,4,4,Yes,13
EMP8940,52,Operations,4,20,13083,3,4,No,2.8
EMP8941,56,Sales,5,27,16129,4,1,No,9.4
EMP8942,36,IT,4,11,15026,3,4,No,1
EMP8943,41,Engineering,4,18,16105,3,3,No,8.1
EMP8944,28,Sales,1,0,4643,4,2,Yes,17.8
EMP8945,36,Sales,4,14,12207,4,2,No,15.1
EMP8946,36,Sales,2,3,6521,3,3,No,11.8
EMP8947,39,Engineering,3,9,11579,1,3,No,18.4
EMP8948,41,HR,1,1,4440,2,2,No,4.2
EMP8949,43,IT,3,13,12645,3,2,Yes,6.3
EMP8950,40,Engineering,3,7,12563,5,4,Yes,2.7
EMP8951,25,Sales,1,1,5079,5,4,Yes,50
EMP8952,28,Finance,2,3,7932,4,3,No,17.3
EMP8953,32,Sales,1,2,4242,4,3,No,3
EMP8954,35,Operations,1,0,4374,4,3,No,14.6
EMP8955,48,Engineering,3,11,12462,4,4,No,4.6
EMP8956,26,Marketing,2,2,7019,3,4,No,7.7
EMP8957,34,Sales,2,2,6873,3,3,No,5.6
EMP8958,47,Sales,3,23,10956,4,3,No,3.2
EMP8959,35,Operations,1,3,4340,3,3,Yes,14.3
EMP8960,42,Engineering,2,2,10126,4,3,No,3.8
EMP8961,36,IT,4,12,14067,5,2,No,4.1
EMP8962,40,HR,3,15,9670,4,4,No,4.7
EMP8963,35,Operations,3,10,9562,2,4,No,6.9
EMP8964,44,IT,5,19,18353,4,3,No,20.8
EMP8965,22,Engineering,1,0,6338,4,2,No,8.8
EMP8966,34,Operations,3,10,9285,3,1,Yes,4.2
EMP8967,40,Sales,3,15,10341,3,1,No,18.3
EMP8968,43,Finance,5,19,17868,4,2,No,7.3
EMP8969,52,Finance,1,1,6340,4,3,No,14.8
EMP8970,34,HR,2,3,6551,5,2,No,9.9
EMP8971,52,Sales,3,26,12800,4,3,Yes,8.1
EMP8972,31,Marketing,3,8,10676,2,2,No,8.9
EMP8973,51,Operations,2,3,6163,3,4,No,10.1
EMP8974,46,IT,3,16,12494,2,3,No,13.3
EMP8975,28,Finance,1,0,5685,4,3,No,6.2
EMP8976,41,Engineering,1,0,6145,3,3,No,8.4
EMP8977,37,Operations,4,13,11421,2,4,No,6.2
EMP8978,44,Operations,2,4,7246,2,3,No,9.3
EMP8979,35,Engineering,3,5,11361,2,3,Yes,9.3
EMP8980,34,Sales,3,11,9673,3,3,No,7.9
EMP8981,51,Operations,3,5,8459,4,4,No,9.6
EMP8982,37,Operations,3,15,9735,3,3,No,14.4
EMP8983,46,Sales,2,5,6134,3,3,No,10.5
EMP8984,35,IT,2,8,9089,5,1,Yes,3.6
EMP8985,54,Marketing,3,16,10907,3,4,No,6.2
EMP8986,31,IT,3,9,12474,3,3,Yes,3
EMP8987,31,Engineering,2,5,8736,1,2,Yes,7.5
EMP8988,53,Marketing,3,12,10778,2,3,No,16.6
EMP8989,33,Engineering,3,7,11875,4,3,No,44.5
EMP8990,54,Operations,4,31,14139,3,2,No,15.5
EMP8991,46,Engineering,4,23,16780,2,3,No,1.3
EMP8992,36,Operations,4,11,11046,3,3,No,3.4
EMP8993,22,Sales,1,0,4060,1,2,Yes,11.8
EMP8994,37,Operations,3,14,9522,4,4,No,6.7
EMP8995,39,HR,3,16,8906,2,1,No,3
EMP8996,49,Sales,2,8,7689,2,3,No,7.1
EMP8997,53,Sales,4,20,12514,3,3,Yes,2.9
EMP8998,31,Sales,1,1,5324,4,1,No,7.2
EMP8999,46,Operations,1,1,3361,4,3,No,10.4
EMP9000,45,HR,3,10,9662,2,3,No,1
EMP9001,48,Sales,4,22,13316,3,3,Yes,5.3
EMP9002,42,Engineering,3,19,13496,3,3,No,19.9
EMP9003,22,HR,1,0,4275,4,4,No,27.3
EMP9004,36,Sales,1,0,5230,3,1,Yes,13.9
EMP9005,26,Engineering,2,4,9943,4,2,Yes,11.1
EMP9006,35,Finance,1,1,5647,3,3,No,13.3
EMP9007,47,HR,3,14,8302,4,4,Yes,14.6
EMP9008,41,Marketing,2,6,7857,3,4,No,23.5
EMP9009,49,Engineering,5,15,17585,3,2,No,28.4
EMP9010,41,Sales,1,0,4827,2,2,Yes,13.5
EMP9011,25,Operations,2,3,6123,2,3,No,7.4
EMP9012,22,IT,1,0,5234,2,4,Yes,14.6
EMP9013,39,HR,4,17,11088,5,2,No,11.7
EMP9014,35,Engineering,4,10,15382,5,3,No,25.4
EMP9015,28,HR,2,5,6415,3,1,Yes,7.8
EMP9016,22,Operations,1,0,4691,2,3,No,9.3
EMP9017,30,Finance,3,7,10743,3,1,No,5.3
EMP9018,36,Operations,3,6,9048,4,1,No,8.5
EMP9019,44,Engineering,1,1,5715,5,3,No,1
EMP9020,39,Finance,3,11,11171,3,2,No,6.6
EMP9021,54,Finance,4,10,14283,3,4,Yes,1.1
EMP9022,27,Marketing,2,2,7960,3,3,No,15.4
EMP9023,46,HR,4,22,11146,2,2,No,11.1
EMP9024,38,Marketing,2,12,9297,1,3,No,2.7
EMP9025,44,Operations,5,20,13250,4,4,Yes,5.3
EMP9026,33,IT,3,11,12622,4,3,No,13
EMP9027,48,Sales,3,12,10418,4,3,No,17.1
EMP9028,40,Marketing,1,1,5938,5,2,Yes,27.4
EMP9029,31,IT,3,5,12041,4,3,No,4.2
EMP9030,37,Sales,3,5,8967,3,3,No,10.6
EMP9031,35,Engineering,3,11,12326,2,3,Yes,6.6
EMP9032,42,Sales,2,3,6739,3,3,No,35
EMP9033,26,Sales,2,4,6837,3,4,No,9.5
EMP9034,37,IT,3,6,11210,4,4,Yes,5.6
EMP9035,41,Engineering,2,7,9356,2,4,No,1
EMP9036,38,Finance,3,5,11213,5,3,Yes,10.4
EMP9037,51,Sales,4,20,12252,5,2,No,9.1
EMP9038,45,Sales,1,2,5339,2,3,No,4.8
EMP9039,37,Operations,2,6,6775,3,3,No,2.4
EMP9040,40,Marketing,3,7,9313,5,1,No,7
EMP9041,40,Sales,4,18,12897,2,2,No,23.5
EMP9042,42,IT,4,20,14983,4,3,Yes,2.1
EMP9043,22,HR,1,0,4043,4,3,No,2.5
EMP9044,34,HR,4,10,11360,3,4,No,9.8
EMP9045,23,Marketing,1,1,4925,1,4,Yes,8
EMP9046,50,Sales,2,9,7462,4,3,Yes,2.9
EMP9047,37,Marketing,3,9,10743,4,2,No,2
EMP9048,36,Marketing,2,11,8967,4,2,No,25.6
EMP9049,46,Engineering,4,19,16367,2,2,No,5.1
EMP9050,42,Finance,2,11,9122,4,3,No,4.8
EMP9051,26,Engineering,2,3,9087,3,4,Yes,9.6
EMP9052,37,Finance,3,11,11265,3,4,No,6.9
EMP9053,34,Sales,3,12,10133,4,2,Yes,4.4
EMP9054,22,IT,1,0,5735,3,3,No,12.7
EMP9055,31,Operations,3,7,8991,3,3,No,15.4
EMP9056,36,Sales,2,2,7052,3,3,Yes,5.1
EMP9057,36,IT,2,4,8937,5,4,No,3
EMP9058,23,Marketing,1,1,4765,3,3,No,6.9
EMP9059,49,Finance,4,26,15246,3,3,No,11.4
EMP9060,36,Operations,2,4,5913,3,3,Yes,19.7
EMP9061,38,Sales,3,8,8813,4,3,No,6.8
EMP9062,42,Sales,2,3,8245,3,4,No,16.1
EMP9063,30,Engineering,2,8,9929,4,3,No,2.5
EMP9064,42,HR,1,1,4263,2,4,No,6.6
EMP9065,34,Engineering,3,8,11723,3,3,Yes,17.8
EMP9066,29,HR,1,0,4468,3,3,No,14.7
EMP9067,43,Sales,4,17,12353,4,1,No,3.7
EMP9068,52,Finance,3,10,11570,2,3,No,5
EMP9069,45,Sales,3,12,10199,3,3,No,2.5
EMP9070,47,Engineering,2,5,9358,3,1,No,1.4
EMP9071,32,Sales,3,8,9334,2,2,Yes,15.3
EMP9072,22,Finance,1,0,4992,1,3,Yes,1
EMP9073,52,Operations,4,15,11519,4,4,No,6
EMP9074,58,Sales,2,3,7293,4,3,No,10.2
EMP9075,53,Operations,1,1,4727,1,4,No,3.3
EMP9076,34,Operations,3,6,8618,1,4,Yes,8.2
EMP9077,26,IT,1,0,6207,3,3,Yes,5
EMP9078,27,Marketing,2,5,7151,5,2,No,6.8
EMP9079,22,Engineering,1,0,5919,4,4,No,7.7
EMP9080,36,Engineering,3,10,12279,4,3,Yes,16.2
EMP9081,54,Engineering,3,31,14914,4,3,No,4.2
EMP9082,36,Marketing,4,10,12757,5,3,Yes,7.3
EMP9083,41,HR,5,19,13591,5,2,Yes,5.7
EMP9084,51,Finance,3,16,12382,2,1,No,13.8
EMP9085,33,Sales,1,3,5050,1,3,Yes,1.3
EMP9086,58,Sales,4,18,12302,3,4,No,10.3
EMP9087,57,IT,3,6,11047,3,2,Yes,11.9
EMP9088,36,IT,3,10,11258,3,4,Yes,15.1
EMP9089,32,Finance,3,10,11307,2,1,Yes,7.6
EMP9090,44,Engineering,4,20,15901,5,3,Yes,11.8
EMP9091,34,IT,3,11,11688,4,2,No,6.2
EMP9092,26,Sales,1,2,4827,4,4,Yes,10.2
EMP9093,50,Finance,2,13,9464,3,2,No,7.5
EMP9094,50,Sales,1,1,3946,3,2,No,5.8
EMP9095,39,Marketing,3,17,11272,4,4,No,11.1
EMP9096,25,Operations,1,0,4133,3,3,No,16.4
EMP9097,25,Operations,1,0,3651,3,3,No,11.7
EMP9098,39,Finance,3,12,11875,4,4,No,19.1
EMP9099,33,IT,2,7,9207,4,3,No,19.2
EMP9100,34,HR,3,7,7812,4,2,No,9.4
EMP9101,48,Finance,3,13,12239,3,3,No,5.5
EMP9102,45,Engineering,4,11,15543,3,2,Yes,7.9
EMP9103,51,Sales,4,20,12864,2,4,Yes,3.9
EMP9104,28,Operations,1,4,4694,3,3,Yes,12.5
EMP9105,34,Operations,1,1,4190,4,2,No,8.3
EMP9106,45,Sales,4,12,11437,2,2,Yes,19.6
EMP9107,42,Sales,1,3,4481,2,4,No,24.6
EMP9108,53,Sales,4,22,13257,4,3,Yes,6.8
EMP9109,42,Operations,3,9,8529,4,2,Yes,12.5
EMP9110,56,Engineering,2,4,7700,4,1,No,7.6
EMP9111,43,Sales,4,17,13465,3,3,Yes,12.1
EMP9112,48,Sales,2,7,8198,3,2,No,4
EMP9113,34,Engineering,2,11,10105,4,3,No,22.1
EMP9114,38,Finance,1,1,5000,5,4,No,9.5
EMP9115,47,IT,2,7,10319,5,2,Yes,6.7
EMP9116,54,Engineering,4,15,15709,5,1,Yes,5
EMP9117,45,Sales,2,6,7016,2,3,No,4.9
EMP9118,37,Operations,1,2,5256,3,3,No,16.6
EMP9119,51,Operations,4,28,12942,4,3,No,11
EMP9120,22,Engineering,1,0,4961,3,2,No,16.7
EMP9121,23,Sales,1,1,4323,3,3,No,1.8
EMP9122,44,IT,3,6,11699,4,2,No,16.8
EMP9123,38,Finance,2,3,9289,4,2,Yes,3.5
EMP9124,44,IT,3,8,11283,4,3,Yes,4.5
EMP9125,38,Engineering,4,16,15017,3,3,Yes,4.7
EMP9126,43,Marketing,4,16,13416,3,4,No,9.6
EMP9127,29,Finance,2,6,8594,3,2,No,17.7
EMP9128,43,Operations,3,19,11351,4,3,No,5
EMP9129,47,IT,3,13,12517,3,3,Yes,5.6
EMP9130,50,Sales,3,13,11106,2,2,No,6.6
EMP9131,58,Marketing,5,28,17887,4,2,No,4.4
EMP9132,40,Engineering,4,12,15461,2,2,No,12.7
EMP9133,40,Operations,1,3,3917,5,4,No,8
EMP9134,22,Operations,1,0,4002,5,2,No,2.4
EMP9135,32,Operations,2,4,6608,5,4,No,8
EMP9136,36,Engineering,1,0,4690,4,3,Yes,1.5
EMP9137,48,Sales,3,14,9866,2,4,Yes,12.5
EMP9138,31,Sales,1,1,4488,3,1,Yes,5.5
EMP9139,45,Engineering,2,10,9507,5,3,Yes,3.2
EMP9140,37,Engineering,2,3,9906,2,3,No,19.1
EMP9141,36,IT,3,11,12338,3,3,No,5.6
EMP9142,40,HR,4,10,10196,3,3,No,5
EMP9143,34,Marketing,2,9,7430,3,3,Yes,9.3
EMP9144,33,Operations,2,5,6365,5,2,Yes,4.8
EMP9145,22,Operations,1,0,4997,3,3,No,8.3
EMP9146,35,HR,2,12,7095,3,3,No,22.3
EMP9147,33,Sales,2,5,6850,3,3,No,12
EMP9148,32,Engineering,3,7,11199,3,3,Yes,2.3
EMP9149,42,HR,4,12,10683,4,3,No,4.9
EMP9150,44,Operations,3,8,8919,5,3,No,20
EMP9151,40,Finance,1,0,5592,4,1,Yes,17
EMP9152,47,Marketing,1,0,4411,3,1,Yes,13.6
EMP9153,43,Operations,3,14,9915,4,3,No,7.1
EMP9154,35,Operations,2,5,6424,5,4,Yes,9.5
EMP9155,33,IT,2,3,8688,4,3,No,15.4
EMP9156,41,Operations,5,19,14165,2,1,No,10.4
EMP9157,43,Sales,1,0,4710,5,2,No,27.1
EMP9158,51,Sales,3,24,12026,4,3,No,19.2
EMP9159,49,Engineering,4,11,15195,2,4,Yes,9.9
EMP9160,32,Marketing,3,10,10936,3,2,No,8
EMP9161,36,Marketing,2,2,7787,2,4,Yes,17.3
EMP9162,44,Engineering,2,14,11100,5,4,No,7.7
EMP9163,48,Operations,5,20,14137,2,3,Yes,15.2
EMP9164,47,Engineering,2,9,10170,4,2,No,10
EMP9165,37,IT,1,0,5885,3,3,No,2.3
EMP9166,25,HR,2,3,6394,2,4,Yes,5.6
EMP9167,28,Sales,2,2,6371,3,3,Yes,9
EMP9168,40,Sales,3,13,9169,1,4,Yes,12.7
EMP9169,41,Sales,3,14,10925,4,1,No,2.2
EMP9170,27,Sales,1,0,4596,3,2,No,10.7
EMP9171,38,Finance,3,9,11334,3,4,No,6.5
EMP9172,44,Sales,3,21,11699,4,3,No,26.8
EMP9173,26,Operations,1,0,3868,3,3,No,22.4
EMP9174,49,Engineering,3,14,12846,4,2,No,9.9
EMP9175,34,Sales,1,2,4507,4,4,No,8.1
EMP9176,50,Operations,3,20,10466,4,3,No,6.4
EMP9177,32,HR,2,3,5854,4,3,No,5.1
EMP9178,27,Marketing,2,5,7472,4,4,No,1
EMP9179,33,Engineering,4,11,15043,3,2,No,15.5
EMP9180,37,Sales,2,2,5669,2,3,Yes,13
EMP9181,34,Engineering,4,10,15358,4,3,Yes,18.7
EMP9182,35,HR,2,7,6294,3,2,No,9
EMP9183,41,Sales,2,13,8493,1,2,No,11.2
EMP9184,36,Marketing,1,1,5421,3,1,No,6
EMP9185,37,Operations,5,15,13021,4,3,No,5.3
EMP9186,22,Sales,1,0,4717,4,3,No,1
EMP9187,41,IT,1,0,5258,5,3,No,1.8
EMP9188,37,Sales,1,1,4376,4,3,Yes,1.6
EMP9189,54,Operations,2,6,6658,3,2,No,5.6
EMP9190,28,Operations,3,5,8537,3,3,Yes,15.9
EMP9191,22,Engineering,1,0,5830,4,3,No,21.4
EMP9192,44,IT,2,5,8789,3,4,Yes,24.3
EMP9193,41,Engineering,2,7,9864,4,3,No,12.5
EMP9194,27,Sales,2,4,7098,5,1,No,11.5
EMP9195,22,Marketing,1,0,6168,3,4,No,11.2
EMP9196,53,IT,4,14,14407,3,1,No,2.5
EMP9197,52,Operations,3,25,10667,5,4,Yes,2.8
EMP9198,22,Engineering,1,0,6955,3,4,No,10.5
EMP9199,33,Marketing,2,6,8031,4,3,Yes,4.8
EMP9200,54,Sales,2,2,7266,3,2,Yes,4.9
EMP9201,33,HR,2,8,6297,4,1,No,18.2
EMP9202,33,HR,2,9,6705,2,2,Yes,20.9
EMP9203,35,Engineering,1,2,6366,4,3,No,9.8
EMP9204,26,HR,2,2,5900,5,4,No,2
EMP9205,22,IT,1,0,5761,4,4,No,10.2
EMP9206,48,HR,1,0,3208,3,3,No,9.2
EMP9207,22,Operations,1,0,4142,4,1,No,5.2
EMP9208,40,Engineering,1,0,6170,4,4,Yes,6
EMP9209,46,IT,4,18,15291,2,3,No,12.1
EMP9210,23,Sales,1,1,5140,3,3,No,3.6
EMP9211,28,Marketing,3,5,10241,4,4,Yes,1.6
EMP9212,50,Operations,1,1,4459,5,3,No,15.6
EMP9213,43,Operations,3,10,8696,3,3,No,16.5
EMP9214,31,Sales,2,7,7528,2,4,Yes,3.2
EMP9215,50,Engineering,3,11,12698,5,4,Yes,7.1
EMP9216,50,Marketing,2,12,8849,3,2,No,21.7
